Model,Accuracy(%),Macro F1,Precision,Recall,MCC,FPR(%),Parameters,FLOPs(M),BOPs(M),IOPs(M),PackedPayload(KB),AnalyticPayload(KB),Float32Payload(KB),InfTime(ms)
BNN-MATCHED,62.04,0.2395,0.2863,0.2941,0.5961,1.2,15746,0.0054,0.0102,0.0,23.52,23.52,62.27,51.8
