Model,Accuracy(%),Macro F1,Precision,Recall,MCC,FPR(%),Parameters,FLOPs(M),BOPs(M),IOPs(M),PackedPayload(KB),AnalyticPayload(KB),Float32Payload(KB),InfTime(ms)
BNN-MATCHED,33.88,0.1206,0.1582,0.1551,0.3238,1.99,15746,0.0054,0.0102,0.0,23.52,23.52,62.27,47.2
